采购单号,采购单价,采购数量,运费
ABD003374,28.5,20,20
ABD003375,12,10,11
ABD003376,17,20,20
ABD003377,12,10,11
ABD003380,24.5,30,70
ABD003384,95,30,0
ABD003385,8.8,10,15
ABD003385,8.8,10,0
ABD003386,17.76,30,16
ABD003387,90,350,0
ABD003387,90,710,0
ABD003388,56,20,0
ABD003389,56,50,0
ABD003390,56,15,0
ABD003391,56,5,156
ABD003392,7.3,50,0
ABD003393,9.5,5,8
ABD003394,25,330,0
ABD003394,25,245,0
ABD003395,25,415,0
ABD003396,25,30,720
ABD003399,15.5,30,0
ABD003400,15.5,230,0
ABD003401,15.5,10,0
ABD003402,15.5,60,120
ABD003403,17,30,66
ABD003403,17,20,0
ABD003404,72,50,0
ABD003405,72,20,578
ABD003406,56,90,267
ABD003410,13.8,20,20
ABD003411,46,20,0
ABD003413,64,210,0
ABD003413,64,210,0
ABD003414,30,100,107
ABD003415,15.6,160,260
ABD003416,39,20,80
ABD003418,23.6,50,150
ABD003421,140,20,0
ABD003421,140,25,0
ABD003422,90,10,20
ABD003423,32,5,16
ABD003426,22.5,20,25
ABD003428,34,40,56
ABD003430,48,30,80
ABD003431,30,70,55
ABD003432,95,50,150
ABD003434,115,20,0
ABD003437,9,90,0
ABD003439,21.5,300,0
ABD003440,100,24,60
ABD003441,19.3,30,0
ABD003442,31.5,75,92.5
ABD003443,18,35,350
ABD003444,23,170,270
ABD003448,10,15,10
ABD003449,116,5,0
ABD003452,125,10,0
ABD003453,178,5,0
ABD003454,178,30,90
ABD003455,29.8,60,0
ABD003456,250,30,0
ABD003457,19.3,25,11
ABD003458,278,30,0
ABD003460,278,20,200
ABD003461,250,20,100
ABD003462,85,20,0
ABD003463,44,20,0
ABD003464,30,20,8
ABD003467,29,5,0
ABD003468,12.5,50,0
ABD003469,90,50,100
ABD003470,90,165,480
ABD003472,11,100,92.5
ABD003481,3,15,11
ABD003482,16,20,13
ABD003484,17,20,100
ABD003484,15.6,40,0
ABD003485,1.14,60,6
ABD003486,38,60,80
ABD003487,54,25,0
ABD003490,455,5,50
ABD003492,23,35,0
ABD003496,11.8,5,0
ABD003496,23,20,0
ABD003497,11.8,20,742
ABD003497,11.8,20,0
ABD003497,23,20,0
ABD003498,11,20,13
ABD003501,47.5,60,0
ABD003501,42.5,50,0
ABD003502,145,10,0
ABD003503,34,100,0
ABD003503,34,100,793.6
ABD003505,22,50,50
ABD003506,47.5,60,0
ABD003507,19,20,30
ABD003508,39.5,20,38
ABD003509,36,40,360
ABD003509,36,30,0
ABD003510,36,20,0
ABD003510,36,20,0
ABD003511,39,20,0
ABD003519,44,90,125
ABD003520,25,54,0
ABD003521,25,31,0
ABD003522,25,25,0
ABD003523,25,30,145
ABD003524,40,40,300
ABD003524,49,40,0
ABD003524,50,50,0
ABD003525,70,50,150
ABD003526,40,25,150
ABD003526,49,25,0
ABD003527,50,30,200
ABD003527,70,30,0
ABD003528,40,30,300
ABD003528,49,30,0
ABD003528,50,30,0
ABD003528,70,30,0
ABD003529,40,70,300
ABD003529,49,70,0
ABD003530,50,65,300
ABD003530,70,65,0
ABD003531,40,37,0
ABD003531,60,37,130
ABD003531,60,37,0
ABD003532,40,23,0
ABD003532,60,23,0
ABD003532,60,23,0
ABD003538,18,50,0
ABD003539,18,30,0
ABD003540,18,70,0
ABD003541,18,20,0
ABD003542,18,30,0
ABD003543,18,20,620
ABD003544,165,19,450
ABD003544,192,19,0
ABD003545,165,6,100
ABD003545,192,6,0
ABD003546,165,85,400
ABD003546,192,35,0
ABD003547,24.2,30,0
ABD003547,26.2,75,0
ABD003547,24.2,40,0
ABD003548,24.2,30,60
ABD003549,39.5,5,350
ABD003549,39.5,80,0
ABD003552,120,25,383
ABD003553,17,5,5
ABD003554,1.6,10,8
ABD003555,5.9,10,0
ABD003558,65,5,8
ABD003560,3.2,5,8
ABD003562,22,50,50
ABD003564,5,10,7
ABD003567,22.5,20,20
ABD003569,1.2,85,30
ABD003569,1.2,85,0
ABD003569,1.3,115,0
ABD003571,35,20,59
ABD003572,62,30,0
ABD003573,62,150,200
ABD003574,4.5,30,14
ABD003576,37,70,910
ABD003577,37,50,0
ABD003578,37,120,0
ABD003579,37,20,0
ABD003580,28,45,490
ABD003581,28,15,0
ABD003581,28,10,0
ABD003582,43,25,0
ABD003582,43,15,0
ABD003583,38,15,20
ABD003586,70,7,0
ABD003587,70,3,0
ABD003588,70,40,0
ABD003589,70,50,0
ABD003590,70,50,1200
ABD003599,42.2,25,75
ABD003600,125,20,0
ABD003601,125,10,0
ABD003602,7.8,25,16
ABD003603,32.5,65,0
ABD003604,130,20,170
ABD003604,187,20,0
ABD003604,278,30,0
ABD003605,187,30,240
ABD003606,40,50,175
ABD003607,65,57,0
ABD003608,65,43,0
ABD003609,65,20,0
ABD003610,65,30,170
ABD003612,100,10,0
ABD003613,100,10,0
ABD003614,100,10,320
ABD003615,500,25,0
ABD003616,500,15,0
ABD003617,100,30,0
ABD003618,100,30,28
ABD003619,4.8,7,0
ABD003620,200,20,0
ABD003621,200,10,0
ABD003622,,,0
ABD003622,200,20,0
ABD003623,4.8,3,10.7
ABD003624,98,25,0
ABD003625,48,30,100
ABD003626,48,18,0
ABD003627,48,48,0
ABD003627,23,50,0
ABD003628,33,15,0
ABD003629,33,10,0
ABD003630,33,40,0
ABD003631,33,20,233
ABD003632,130,90,0
ABD003632,130,90,0
ABD003633,130,60,900
ABD003633,130,60,0
ABD003634,38.5,50,90
ABD003635,7,10,4
ABD003635,7,10,0
ABD003637,44,10,20
ABD003638,18.5,20,40
ABD003639,23,10,0
ABD003640,20,40,25
ABD003640,21.5,30,0
ABD003640,27.5,20,0
ABD003640,27.5,20,0
ABD003641,4.2,40,25
ABD003641,4.2,50,0
ABD003642,10,30,11
ABD003643,19.5,90,0
ABD003645,22,110,0
ABD003646,19.5,10,0
ABD003647,19.5,10,230
ABD003648,55,20,0
ABD003649,55,10,0
ABD003650,45,115,325
ABD003655,73.5,50,0
ABD003657,17.2,30,8
ABD003658,4.3,45,23.5
ABD003658,4.3,45,0
ABD003659,22,15,14
ABD003662,66,70,0
ABD003663,1.35,30,8
ABD003664,5,15,11.5
ABD003666,70,15,0
ABD003667,40,20,55
ABD003667,40,50,0
ABD003668,5.5,25,27.5
ABD003669,10.5,10,31
ABD003669,10.5,10,0
ABD003670,30,100,150
ABD003671,38,5,192.5
ABD003672,125,5,12
ABD003673,17,10,13
ABD003673,15,10,0
ABD003673,14,10,0
ABD003674,60,15,21
ABD003675,56,150,350
ABD003679,18,25,32
ABD003681,18,25,0
ABD003682,2.7,25,0
ABD003683,2.7,25,10
ABD003684,6.5,25,0
ABD003684,6.5,25,0
ABD003685,6.5,25,0
ABD003685,6.5,25,0
ABD003686,5.5,25,0
ABD003687,5.5,25,10
ABD003688,30,30,75
ABD003689,77,30,0
ABD003690,7.5,20,0
ABD003691,28.5,10,18
ABD003691,,,0
ABD003694,7,25,10
ABD003696,7.3,60,10
ABD003697,4.8,20,8
ABD003698,5.1,10,13
ABD003703,5,50,8
ABD003704,5,70,12
ABD003705,40,80,85
ABD003705,40,80,0
ABD003706,6.4,50,16
ABD003707,7,50,25
ABD003709,11,30,13
ABD003710,62,39,0
ABD003711,62,31,0
ABD003712,16.4,20,13
ABD003713,62,30,0
ABD003720,14,25,12
ABD003724,55,120,340
ABD003727,30,20,50
ABD003728,62,10,0
ABD003729,62,10,20
ABD003730,160,60,0
ABD003731,160,50,0
ABD003732,160,10,0
ABD003734,8,55,9
ABD003735,7,7,0
ABD003736,7,3,10
ABD003737,40,34,0
ABD003738,40,21,0
ABD003739,40,40,250
ABD003743,38,50,0
ABD003744,12,45,36
ABD003745,40,5,10
ABD003746,78.5,10,65
ABD003746,78.5,10,0
ABD003753,40,20,50
ABD003754,6.5,25,10
ABD003756,20.35,35,27
ABD003757,8,25,0
ABD003758,8,25,0
ABD003759,87,50,65
ABD003759,87,30,0
ABD003761,25.2,10,11
ABD003762,64,55,75
ABD003763,15,15,10
ABD003765,11,30,20
ABD003766,25,15,15
ABD003767,48,37,0
ABD003768,48,23,0
ABD003769,48,80,0
ABD003770,48,20,210
ABD003771,11,10,0
ABD003771,11,10,19
ABD003772,82,47,0
ABD003772,82,7,0
ABD003772,82,47,0
ABD003772,82,7,0
ABD003773,82,28,0
ABD003773,82,3,0
ABD003773,82,28,0
ABD003773,82,3,0
ABD003774,82,20,0
ABD003774,82,20,0
ABD003775,82,30,0
ABD003775,82,30,0
ABD003776,5,25,0
ABD003777,5,25,10
ABD003778,36.5,15,7.5
ABD003779,19,30,35
ABD003781,22.5,10,0
ABD003781,22.5,20,0
ABD003782,22.5,5,24
ABD003782,22.5,5,0
ABD003783,4.2,30,10
ABD003783,4.2,30,0
ABD003784,16.5,255,1075
ABD003785,16.5,120,0
ABD003786,16.5,100,0
ABD003787,16.5,200,0
ABD003792,82,17,400
ABD003792,82,17,0
ABD003792,82,17,0
ABD003792,82,17,0
ABD003793,82,8,0
ABD003793,82,8,0
ABD003793,82,8,0
ABD003793,82,8,0
ABD003794,65,15,0
ABD003794,82,15,0
ABD003794,65,15,0
ABD003794,82,15,0
ABD003794,65,15,0
ABD003794,82,15,0
ABD003794,65,15,0
ABD003794,82,15,0
ABD003795,68.5,56,263
ABD003796,68.5,24,0
ABD003797,68.5,40,0
ABD003798,68.5,10,0
ABD003799,18,40,25
ABD003800,9.5,65,83
ABD003801,15.5,40,25
ABD003802,1.5,50,18
ABD003803,9,40,18
ABD003804,18.2,30,30
ABD003805,7,10,15
ABD003805,7,10,0
ABD003807,16.5,10,18
ABD003812,6.7,10,10
ABD003813,5.2,10,12
ABD003816,7,100,0
ABD003817,7,100,185
ABD003818,55,80,0
ABD003819,65,20,0
ABD003819,65,40,0
ABD003820,65,10,0
ABD003820,65,50,0
ABD003821,22,40,8
ABD003822,40,100,69
ABD003826,34,50,0
ABD003827,22,20,0
ABD003827,22,50,0
ABD003827,22,30,0
ABD003828,36,20,0
ABD003828,36,140,0
ABD003828,22,25,0
ABD003829,36,20,0
ABD003829,22,30,0
ABD003829,22,15,0
ABD003830,25,150,0
ABD003831,16.5,35,0
ABD003831,25,50,0
ABD003832,25,20,0
ABD003833,25,50,410
ABD003834,33,85,0
ABD003835,33,10,175
ABD003836,5,230,0
ABD003836,5,250,0
ABD003836,5,80,0
ABD003836,5,180,0
ABD003837,5,30,846
ABD003838,9.5,90,62
ABD003839,23.5,380,0
ABD003840,12.9,30,399
ABD003840,13.9,30,0
ABD003840,14.2,30,0
ABD003840,28.8,35,0
ABD003840,34.1,55,0
ABD003841,38,200,100
ABD003842,35.7,100,0
ABD003843,15,100,40
ABD003844,39,200,410
ABD003845,6,20,0
ABD003845,8.4,50,0
ABD003846,8.4,50,20
ABD003847,82,20,0
ABD003847,82,20,0
ABD003848,82,10,0
ABD003849,82,20,0
ABD003850,16.5,20,0
ABD003851,16.5,20,82
ABD003852,73,30,152
ABD003862,17.5,50,30
ABD003864,30,22,0
ABD003864,30,20,0
ABD003864,30,20,0
ABD003864,30,80,0
ABD003864,30,16,0
ABD003864,30,72,0
ABD003865,30,10,1400
ABD003865,30,108,0
ABD003865,30,108,0
ABD003868,19.1,50,48
ABD003869,56,20,0
ABD003870,66,40,180
ABD003871,40,100,75
ABD003872,90,50,0
ABD003873,86,30,0
ABD003874,119.5,20,0
ABD003875,178,100,100
ABD003878,7,300,0
ABD003879,56,200,0
ABD003880,234,20,260
ABD003894,18.2,50,45
ABD003898,21,50,264
ABD003898,21,60,0
ABD003901,42,20,53
ABD003906,63,10,0
ABD003907,63,10,0
ABD003909,22,40,0
ABD003910,43,30,0
ABD003911,43,20,120
ABD003912,125,25,0
ABD003915,73.5,30,0
ABD003916,36,20,0
ABD003916,36,100,0
ABD003917,158,15,0
ABD003917,240,20,0
ABD003918,32,20,60
ABD003919,181,20,0
ABD003919,240,30,0
ABD003920,129,5,30
ABD003921,129,5,0
ABD003922,19.3,150,0
ABD003923,10,40,18
ABD003925,150,25,0
ABD003926,92,20,0
ABD003927,39,300,318
ABD003927,27,100,0
ABD003929,51,30,0
ABD003929,115,100,0
ABD003930,30,230,276
ABD003933,15.6,160,0
ABD003934,158,5,195
ABD003934,240,30,0
ABD003935,15.6,40,330
ABD003936,278,15,0
ABD003937,24,50,20
ABD003938,125,25,0
ABD003939,135,30,0
ABD003940,43,20,0
ABD003940,43,20,0
ABD003941,18.5,60,265
ABD003942,18.5,20,0
ABD003942,24,30,0
ABD003950,278,5,100
ABD003952,16,50,0
ABD003952,24.5,30,0
ABD003953,24.5,20,240
ABD003954,75,50,450
ABD003954,65,50,0
ABD003954,65,50,0
ABD003956,51,30,0
ABD003956,94,100,0
ABD003956,115,50,0
ABD003957,21,30,127
ABD003958,21,20,0
ABD003959,65,50,0
ABD003962,65,10,0
ABD003964,65,20,160
ABD003969,42,50,210
ABD003969,53,50,0
ABD003974,14,50,0
ABD003975,14,30,60
ABD003981,150,50,0
ABD003982,32,10,0
ABD003983,32,20,40
ABD003984,52,100,0
ABD003985,78,120,0
ABD003986,78,15,0
ABD003987,78,5,20
ABD003989,78,20,175
ABD003990,12,40,0
ABD003991,12,40,0
ABD003993,48,20,30
ABD003994,115,20,110
ABD003995,57.5,50,45
ABD003996,67,25,0
ABD003997,67,25,90
ABD004001,55,30,0
ABD004002,24.5,30,30
ABD004004,88,100,100
ABD004007,285,100,560
ABD004008,103,52,0
ABD004009,103,3,0
ABD004010,103,7,0
ABD004011,27,350,230
ABD004012,103,10,420
ABD004013,13.5,100,0
ABD004014,13.5,100,0
ABD004014,13.5,200,0
ABD004015,10,140,60
ABD004016,8,50,0
ABD004017,8,50,86
ABD004018,13.5,20,240
ABD004018,22.5,170,0
ABD004019,22.5,20,0
ABD004020,46,15,0
ABD004020,34,15,0
ABD004021,46,25,0
ABD004021,34,5,108
ABD004022,31,70,0
ABD004023,31,160,445
ABD004028,56,20,0
ABD004031,59,100,250
ABD004032,62,60,0
ABD004033,62,20,85
ABD004034,14.5,170,828
ABD004035,14.5,200,0
ABD004036,23,210,50
ABD004036,27,40,0
ABD004039,31,30,15
ABD004039,31,30,0
ABD004040,39.5,100,600
ABD004040,39.5,100,0
ABD004041,105,12,0
ABD004042,21.8,30,0
ABD004042,21.8,30,0
ABD004044,10.2,60,0
ABD004045,7,160,65
ABD004045,10.5,40,0
ABD004046,23.9,20,168
ABD004046,25.9,20,0
ABD004046,59.7,20,0
ABD004049,180,20,0
ABD004052,6.4,30,0
ABD004053,61,40,0
ABD004054,12,30,0
ABD004061,135,40,0
ABD004062,7.3,50,15
ABD004063,,,0
ABD004063,18.5,80,100
ABD004065,30,40,48
ABD004066,72.5,40,43.5
ABD004067,52,40,0
ABD004068,18.5,50,0
ABD004069,240,30,110
ABD004077,75,10,0
ABD004078,75,20,150
ABD004079,22,30,0
ABD004080,36,20,0
ABD004080,22,50,0
ABD004081,36,10,0
ABD004081,22,30,0
ABD004088,18.5,20,40
ABD004093,19.3,30,0
ABD004094,38,40,80
ABD004095,38,40,0
ABD004096,38,30,0
ABD004097,38,50,0
ABD004098,34,30,130
ABD004098,38,30,0
ABD004099,25.5,20,0
ABD004100,49.5,50,0
ABD004102,181,30,0
ABD004103,240,50,0
ABD004106,73,30,152
ABD004107,15,30,16
ABD004108,39,30,55
ABD004109,100,30,0
ABD004111,24.5,20,32
ABD004111,19,20,0
ABD004118,13,20,17
ABD004119,13,30,0
ABD004120,44,50,100
ABD004123,27,30,93
ABD004124,15.6,25,0
ABD004125,15.6,25,80
ABD004127,40,30,0
ABD004129,58,20,0
ABD004129,58,20,20
ABD004130,6,170,0
ABD004131,6,60,0
ABD004132,16.5,30,336
ABD004133,16.5,30,0
ABD004133,25,30,0
ABD004134,16.5,30,0
ABD004134,38.5,30,0
ABD004135,38.5,50,0
ABD004136,34,50,400
ABD004137,34,50,0
ABD004138,34,50,0
ABD004139,34,50,0
ABD004140,51.5,25,0
ABD004141,51.5,25,0
ABD004142,51.5,50,0
ABD004145,19,50,80
ABD004147,31,60,75
ABD004148,45,100,270
ABD004149,98,150,315
ABD004150,6.5,30,207
ABD004150,10.4,30,0
ABD004151,14.5,30,0
ABD004152,14.5,30,0
ABD004153,14.5,30,0
ABD004157,56,30,158
ABD004163,58,200,350
ABD004164,25.5,50,0
ABD004164,17,45,0
ABD004165,17,25,0
ABD004172,86,30,0
ABD004174,23.9,30,464
ABD004174,25.9,30,0
ABD004174,59.7,50,0
ABD004174,59.7,30,0
ABD004175,23.9,50,0
ABD004175,25.9,30,0
ABD004175,59.7,60,0
ABD004175,59.7,50,0
ABD004175,19.9,50,0
ABD004178,21.5,40,45
ABD004181,21.8,50,0
ABD004181,21.8,50,168
ABD004182,55,30,210
ABD004184,80,40,200
ABD004185,28.5,50,300
ABD004186,91,25,160
ABD004190,85,30,0
ABD004190,130,50,0
ABD004191,91,25,0
ABD004192,80,30,45
ABD004201,14,20,36
ABD004202,22,20,80
ABD004203,22,30,0
ABD004204,22,30,0
ABD004205,58,30,350
ABD004206,58,50,0
ABD004208,96,40,0
ABD004208,96,40,0
ABD004209,96,50,0
ABD004209,96,50,0
ABD004210,96,15,0
ABD004210,96,15,0
ABD004211,96,15,0
ABD004211,96,15,0
ABD004212,96,10,0
ABD004212,96,10,0
ABD004217,125,25,90
ABD004218,125,25,0
ABD004219,28,45,315
ABD004227,22,10,0
ABD004227,28.5,20,0
ABD004228,22,20,0
ABD004228,28.5,30,0
ABD004230,45,160,105
ABD004231,45,20,0
ABD004232,45,30,0
ABD004233,13,50,40
ABD004234,13,30,0
ABD004235,22.5,30,95
ABD004235,57.5,80,0
ABD004236,40.5,95,0
ABD004236,40.5,40,0
ABD004237,40.5,40,256.5
ABD004237,40.5,140,0
ABD004238,31.5,180,0
ABD004239,31.5,30,250
ABD004240,31.5,80,0
ABD004242,48,20,0
ABD004243,48,30,40
ABD004244,85,135,420
ABD004245,85,50,0
ABD004246,85,80,0
ABD004247,85,50,0
ABD004249,75,30,75
ABD004250,11.8,40,0
ABD004251,23,60,0
ABD004252,11.8,10,0
ABD004252,23,30,0
ABD004252,23,30,0
ABD004253,11.8,40,650
ABD004253,11.8,40,0
ABD004256,65,50,0
ABD004258,29,50,200
ABD004259,12,15,0
ABD004261,150,20,100
ABD004265,80,30,180
ABD004266,7,50,0
ABD004267,7,50,30
ABD004268,14,185,0
ABD004269,14,20,0
ABD004270,14,25,255
ABD004271,28,50,25
ABD004272,38,30,30
ABD004274,42,20,5
ABD004275,54,60,60
ABD004276,23.5,20,21
ABD004278,66,100,300
ABD004280,67,90,0
ABD004281,67,350,0
ABD004282,28,30,60
ABD004283,12.8,160,0
ABD004284,12.8,200,0
ABD004285,12.8,50,148
ABD004286,25,180,125
ABD004289,1.3,30,2
ABD004293,21.5,30,56
ABD004294,8.8,20,15
ABD004295,47.5,200,0
ABD004295,42.5,390,0
ABD004295,47.5,200,0
ABD004295,42.5,390,0
ABD004296,90,30,0
ABD004298,100,20,204
ABD004299,105,130,0
ABD004303,185,30,0
ABD004306,25,40,22
ABD004308,43,25,0
ABD004309,43,30,0
ABD004310,94,30,0
ABD004310,94,30,0
ABD004311,43,25,0
ABD004318,34,25,10
ABD004319,158,120,279
ABD004321,158,30,0
ABD004326,14,20,0
ABD004329,45,75,0
ABD004329,45,25,0
ABD004330,45,35,0
ABD004330,45,15,0
ABD004331,45,10,0
ABD004332,48,25,0
ABD004332,48,45,0
ABD004333,45,25,0
ABD004333,45,25,0
ABD004334,45,15,0
ABD004334,45,5,400
ABD004336,65,40,0
ABD004337,65,40,0
ABD004338,125,30,309
ABD004340,30,85,276
ABD004341,30,50,0
ABD004342,9.5,100,0
ABD004343,9.5,30,82
ABD004345,30,50,30
ABD004347,22,20,18
ABD004348,30,30,31
ABD004349,11,20,18
ABD004350,27,60,0
ABD004351,27,40,75
ABD004352,24,20,0
ABD004353,24,100,88
ABD004359,50,20,0
ABD004359,115,20,0
ABD004367,86.4,120,190
ABD004371,41,20,0
ABD004372,41,100,0
ABD004372,44,180,0
ABD004373,13.5,30,0
ABD004374,13.8,50,45
ABD004377,27,20,20
ABD004378,20,30,0
ABD004379,80,30,50
ABD004381,4.8,30,6
ABD004383,6.6,50,0
ABD004384,110,100,120
ABD004386,32,50,90
ABD004387,42,70,0
ABD004388,44,30,0
ABD004388,42,50,0
ABD004389,17,40,50
ABD004390,72,60,0
ABD004390,52,80,0
ABD004391,72,50,0
ABD004392,72,60,0
ABD004393,72,90,1692
ABD004394,40,30,18
ABD004395,42,30,190
ABD004396,42,30,0
ABD004397,32,50,0
ABD004403,37,280,0
ABD004404,37,50,0
ABD004405,37,20,0
ABD004406,37,50,480
ABD004407,7,30,0
ABD004408,7,30,61
ABD004409,90,20,0
ABD004411,12,300,0
ABD004411,14,120,0
ABD004412,24,100,0
ABD004412,12,30,0
ABD004418,15.5,30,55
ABD004419,15.5,30,0
ABD004420,15.5,30,0
ABD004426,66,19,300
ABD004426,66,19,0
ABD004427,44,20,0
ABD004428,44,20,56
ABD004429,25,20,40
ABD004430,14,20,0
ABD004431,9.9,30,15
ABD004432,9.9,30,0
ABD004434,69,25,50
ABD004435,69,25,0
ABD004436,32,100,160
ABD004437,47.2,40,160
ABD004445,91,20,0
ABD004446,91,40,171
ABD004446,127,40,0
ABD004451,10,10,8
ABD004452,39.5,25,0
ABD004452,39.5,30,0
ABD004452,39.5,20,0
ABD004453,39.5,25,400
ABD004453,39.5,30,0
ABD004454,70,25,23
ABD004455,70,25,0
ABD004456,30,60,0
ABD004457,30,40,0
ABD004459,5.7,40,0
ABD004460,5.7,40,0
ABD004461,13.05,30,24
ABD004461,13.05,30,0
ABD004462,50,26,100
ABD004463,50,54,0
ABD004464,22.7,50,22
ABD004468,39,15,0
ABD004469,39,35,0
ABD004470,45,200,200
ABD004473,26.5,30,37
ABD004474,63,20,200
ABD004475,40,290,0
ABD004476,40,190,0
ABD004477,19,20,79
ABD004477,19,20,0
ABD004477,19,20,0
ABD004478,19,10,0
ABD004478,19,10,0
ABD004478,19,10,0
ABD004479,48,20,35
ABD004479,48,20,0
ABD004480,25,30,0
ABD004485,13.1,50,0
ABD004486,13.1,50,9
ABD004487,41,30,52
ABD004488,26.2,40,15
ABD004489,175,30,22
ABD004490,42,60,0
ABD004491,42,60,134
ABD004492,46,14,0
ABD004492,38,20,0
ABD004493,46,80,0
ABD004493,38,20,0
ABD004494,46,20,0
ABD004494,38,20,0
ABD004495,46,30,0
ABD004495,38,20,0
ABD004496,46,6,400
ABD004496,38,20,0
ABD004497,18.5,10,8
ABD004498,10,40,7
ABD004499,6.5,25,0
ABD004500,25,100,700
ABD004501,6.5,25,0
ABD004502,25,500,0
ABD004503,25,100,0
ABD004504,33,20,0
ABD004505,33,30,0
ABD004509,42.2,30,90
ABD004510,30,25,60
ABD004511,30,25,0
ABD004514,19.8,20,0
ABD004514,49,30,0
ABD004514,25.5,20,0
ABD004514,35.7,25,0
ABD004515,16.5,50,73
ABD004516,34,50,0
ABD004516,34,50,0
ABD004517,25,30,40
ABD004518,25,15,0
ABD004519,25,30,0
ABD004520,25,175,0
ABD004521,25,30,0
ABD004522,25,50,0
ABD004523,1.14,116,6.6
ABD004524,26.3,30,48
ABD004526,88,100,0
ABD004527,73.5,200,0
ABD004528,55,45,220
ABD004529,55,70,0
ABD004530,55,39,0
ABD004531,55,61,0
ABD004532,16.4,30,14
ABD004534,11.8,30,180
ABD004534,11.8,30,0
ABD004534,11.8,30,0
ABD004535,6.24,25,0
ABD004536,6.24,25,12
ABD004538,34,30,30
ABD004539,23,50,40
ABD004543,21,20,0
ABD004543,25,20,0
ABD004546,10,40,20
ABD004547,51,50,0
ABD004550,32,200,580
ABD004550,22,200,0
ABD004551,25,100,0
ABD004552,4,40,0
ABD004553,4,40,30
ABD004554,25.3,30,80
ABD004558,18,50,0
ABD004561,18,25,0
ABD004562,18,25,85
ABD004563,10,30,40
ABD004564,41,40,40
ABD004564,41,25,0
ABD004567,38,30,50
ABD004567,38,30,0
ABD004568,30,20,50
ABD004569,60,20,0
ABD004570,130,44,450
ABD004570,130,44,0
ABD004570,130,27,0
ABD004571,130,16,0
ABD004571,130,16,0
ABD004571,130,13,0
ABD004574,2.8,50,0
ABD004574,3.6,50,0
ABD004575,2.8,50,80
ABD004575,3.6,50,0
ABD004576,178,35,0
ABD004577,178,20,130
ABD004578,33,30,0
ABD004579,148,80,345
ABD004579,240,80,0
ABD004580,125,30,0
ABD004582,14,50,0
ABD004583,31,50,55
ABD004584,51,100,0
ABD004585,54,80,0
ABD004586,54,50,0
ABD004587,73.5,30,0
ABD004589,367,50,0
ABD004590,80.2,30,50
ABD004591,42.2,50,150
ABD004592,85,50,0
ABD004594,30,50,30
ABD004600,16,20,24
ABD004601,85,80,140
ABD004606,13.5,50,30
ABD004609,56,30,0
ABD004610,52,50,0
ABD004611,19,15,0
ABD004611,19,15,0
ABD004612,19,5,41
ABD004612,19,5,0
ABD004613,100,30,0
ABD004615,52,60,83
ABD004616,86,12,0
ABD004617,86,6,0
ABD004618,32,50,70
ABD004619,40,60,50
ABD004620,6,25,15
ABD004621,6,25,0
ABD004623,8.3,30,0
ABD004624,8.3,30,36
ABD004625,3.2,25,11
ABD004629,56,10,0
ABD004630,68.2,65,0
ABD004631,110,14,0
ABD004632,110,36,0
ABD004635,86,24,0
ABD004636,86,24,0
ABD004639,76.5,50,0
ABD004640,32,40,0
ABD004641,32,10,0
ABD004642,18,50,49
ABD004644,19,50,35
ABD004645,18,50,0
ABD004646,18,20,0
ABD004647,18,20,24
ABD004650,94,50,0
ABD004651,94,50,0
ABD004652,45,30,15
ABD004653,35.7,30,0
ABD004654,19.8,50,0
ABD004655,86,12,0
ABD004656,86,6,0
ABD004657,5.8,20,11
ABD004658,65,32,180
ABD004659,12,20,20
ABD004660,6.2,30,0
ABD004668,6.2,180,0
ABD004670,34,100,0
ABD004671,8.4,20,12
ABD004671,5.8,20,0
ABD004672,100,30,124
ABD004673,17,20,0
ABD004673,17,15,0
ABD004673,17,15,0
ABD004673,17,15,0
ABD004675,17,20,190
ABD004675,17,35,0
ABD004675,17,35,0
ABD004675,17,35,0
ABD004679,6.2,20,149
ABD004682,0.85,20,7
ABD004686,4.5,20,0
ABD004686,7,20,0
ABD004686,9,20,0
ABD004690,34,50,300
ABD004692,25,30,0
ABD004692,38.5,30,0
ABD004692,43.5,30,0
ABD004693,25,30,270
ABD004702,51,80,0
ABD004704,32,80,130
ABD004705,100,13,0
ABD004706,100,35,0
ABD004710,116.5,20,0
ABD004716,38.5,30,0
ABD004716,38.5,20,0
ABD004717,0.6,50,7
ABD004718,14,15,10
ABD004719,41,100,0
ABD004719,41,100,0
ABD004719,34,100,0
ABD004719,41,100,0
ABD004720,41,20,0
ABD004720,34,20,0
ABD004721,13.5,35,0
ABD004721,13.5,35,0
ABD004726,80,50,85
ABD004729,75,30,52
ABD004731,35,20,0
ABD004732,35,10,16
ABD004733,0.53,50,7
ABD004736,367,20,0
ABD004737,35,7,0
ABD004738,35,3,0
ABD004739,35,5,0
ABD004740,35,5,7
ABD004742,72.5,60,65
ABD004746,28.5,20,0
ABD004747,28.5,20,40
ABD004748,88.6,60,0
ABD004748,88.6,60,0
ABD004748,101,60,0
ABD004748,101,60,0
ABD004749,88.6,20,1400
ABD004749,88.6,20,0
ABD004749,101,20,0
ABD004749,101,20,0
ABD004750,65,10,10
ABD004752,18.5,20,15
ABD004753,25,50,100
ABD004756,24.5,20,0
ABD004757,34,30,45
ABD004759,6.5,30,10
ABD004760,9.5,30,25
ABD004761,13,48,39
ABD004762,39,10,10
ABD004769,39.9,5,0
ABD004769,39.9,5,0
ABD004769,39.9,5,0
ABD004769,39.9,5,0
